map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
deadlock5,20,14,0,0,0,1,.005692846
deadlock5,20,15,0,0,0,3,.006870973
deadlock5,20,16,0,0,0,3,.006585445
deadlock5,20,17,0,0,0,2,.006598040
deadlock5,20,18,0,0,0,1,.009568806
deadlock5,20,19,0,0,0,19,.014300298
deadlock5,20,20,0,0,0,1,.006062372
deadlock5,20,21,0,0,0,1,.010277513
deadlock5,20,22,0,0,0,1,.012040773
deadlock5,20,23,0,0,0,0,.005848809
deadlock5,20,24,0,0,0,18,.017789390
deadlock5,20,25,0,0,0,1,.007708591
deadlock5,20,26,0,0,0,0,.007304993
deadlock5,20,27,0,0,0,1,.006511650
deadlock5,20,28,0,0,0,21,.016027994
deadlock5,20,29,0,0,0,0,.007431242
deadlock5,25,0,0,0,0,2,.041284675
deadlock5,25,1,0,0,0,1,.005203519
deadlock5,25,2,0,0,0,2,.012589283
deadlock5,25,3,0,0,0,1,.008594827
deadlock5,25,4,0,0,0,1,.005895307
deadlock5,25,5,0,0,0,22,.095165650
deadlock5,25,6,0,0,0,1,.005472081
deadlock5,25,7,0,0,0,1,.075593429
deadlock5,25,8,0,0,0,1,.016548667
deadlock5,25,9,0,0,0,1,.018242145
deadlock5,25,10,0,0,0,1,.007655126
deadlock5,25,11,0,0,0,1,.043544768
deadlock5,25,12,0,0,0,1,.005341677
deadlock5,25,13,0,0,0,1,.051669108
deadlock5,25,14,0,0,0,2,.004883241
deadlock5,25,15,0,0,0,14,.008026694
deadlock5,25,16,0,0,0,2,.004796602
deadlock5,25,17,0,0,0,1,.006504174
deadlock5,25,18,0,0,0,2,.006555393
deadlock5,25,19,0,0,0,5,.091620373
deadlock5,25,20,0,0,0,4,.005133457
deadlock5,25,21,0,0,0,3,.005959294
deadlock5,25,22,0,0,0,4,.008989680
deadlock5,25,23,0,0,0,1,.009992840
deadlock5,25,24,0,0,0,1,.008931921
deadlock5,25,25,0,0,0,50,.014736657
deadlock5,25,26,0,0,0,1,.006618787
deadlock5,25,27,0,0,0,1,.079498169
deadlock5,25,28,0,0,0,1,.006051514
deadlock5,25,29,0,0,0,1,.006912577
